sex,cause,name,year,value,lastValue,rank
Both,All causes,High LDL cholesterol,2012,597.2758318,580.3970841,9
Both,All causes,Drug use,2012,547.2467909,571.9336293,10
Both,All causes,Air pollution,2012,447.4997616,421.8820538,11
Both,All causes,Impaired kidney function,2012,221.260378,219.9578065,12
Both,All causes,Low physical activity,2012,173.9345187,171.9935665,13
Both,All causes,Low bone mineral density,2012,97.9509584,100.9625777,14
Both,All causes,Childhood maltreatment,2012,84.6491358,81.52228465,15
Both,All causes,Unsafe sex,2012,76.55127751,76.14671419,16
Both,All causes,Other environmental risks,2012,64.50968566,58.6562618,17
Both,All causes,Intimate partner violence,2012,39.47757193,39.43921031,18
Both,All causes,"Unsafe water, sanitation, and handwashing",2012,6.50912254,6.437282067,19
Both,All causes,Tobacco,2013,1866.188196,1773.63312,1
Both,All causes,Dietary risks,2013,1338.856263,1338.474071,2
Both,All causes,High body-mass index,2013,1323.458671,1351.826614,3
Both,All causes,High systolic blood pressure,2013,1086.779946,1079.722422,4
Both,All causes,High fasting plasma glucose,2013,1000.318597,1099.055726,5
Both,All causes,Alcohol use,2013,888.4844802,890.2334383,6
Both,All causes,Child and maternal malnutrition,2013,706.5953912,701.1367344,7
Both,All causes,Occupational risks,2013,663.8858056,657.9045263,8
Both,All causes,High LDL cholesterol,2013,593.8788089,580.3970841,9
Both,All causes,Drug use,2013,559.1671986,571.9336293,10
Both,All causes,Air pollution,2013,445.5202029,421.8820538,11
Both,All causes,Impaired kidney function,2013,221.3556288,219.9578065,12
Both,All causes,Low physical activity,2013,173.1783848,171.9935665,13
Both,All causes,Low bone mineral density,2013,98.88386357,100.9625777,14
Both,All causes,Childhood maltreatment,2013,84.50713908,81.52228465,15
Both,All causes,Unsafe sex,2013,76.53433201,76.14671419,16
Both,All causes,Other environmental risks,2013,63.46263393,58.6562618,17
Both,All causes,Intimate partner violence,2013,39.38887453,39.43921031,18
Both,All causes,"Unsafe water, sanitation, and handwashing",2013,6.433184639,6.437282067,19
Both,All causes,Tobacco,2014,1823.896218,1773.63312,1
Both,All causes,High body-mass index,2014,1320.089813,1351.826614,2
Both,All causes,Dietary risks,2014,1318.650638,1338.474071,3
Both,All causes,High systolic blood pressure,2014,1067.893198,1079.722422,4
Both,All causes,High fasting plasma glucose,2014,1013.380725,1099.055726,5
Both,All causes,Alcohol use,2014,885.3587105,890.2334383,6
Both,All causes,Child and maternal malnutrition,2014,702.6035676,701.1367344,7
Both,All causes,Occupational risks,2014,658.7039803,657.9045263,8
Both,All causes,High LDL cholesterol,2014,579.8296295,580.3970841,9
Both,All causes,Drug use,2014,566.1235892,571.9336293,10
Both,All causes,Air pollution,2014,423.6872658,421.8820538,11
Both,All causes,Impaired kidney function,2014,219.4950513,219.9578065,12
Both,All causes,Low physical activity,2014,169.660318,171.9935665,13
Both,All causes,Low bone mineral density,2014,99.50252537,100.9625777,14
Both,All causes,Childhood maltreatment,2014,84.02635857,81.52228465,15
Both,All causes,Unsafe sex,2014,73.27123418,76.14671419,16
Both,All causes,Other environmental risks,2014,61.50971597,58.6562618,17
Both,All causes,Intimate partner violence,2014,39.31164965,39.43921031,18
Both,All causes,"Unsafe water, sanitation, and handwashing",2014,6.393915604,6.437282067,19
Both,All causes,Tobacco,2015,1810.217277,1773.63312,1
Both,All causes,High body-mass index,2015,1332.866307,1351.826614,2
Both,All causes,Dietary risks,2015,1325.924491,1338.474071,3
Both,All causes,High systolic blood pressure,2015,1072.571576,1079.722422,4
Both,All causes,High fasting plasma glucose,2015,1042.839316,1099.055726,5
Both,All causes,Alcohol use,2015,888.7095029,890.2334383,6
Both,All causes,Child and maternal malnutrition,2015,705.4777479,701.1367344,7
Both,All causes,Occupational risks,2015,658.7221295,657.9045263,8
Both,All causes,High LDL cholesterol,2015,580.0930423,580.3970841,9
Both,All causes,Drug use,2015,573.714375,571.9336293,10
Both,All causes,Air pollution,2015,426.4387009,421.8820538,11
Both,All causes,Impaired kidney function,2015,221.0415008,219.9578065,12
Both,All causes,Low physical activity,2015,170.4125832,171.9935665,13
Both,All causes,Low bone mineral density,2015,100.5689603,100.9625777,14
Both,All causes,Childhood maltreatment,2015,83.37990421,81.52228465,15
Both,All causes,Unsafe sex,2015,75.97335595,76.14671419,16
Both,All causes,Other environmental risks,2015,60.62642683,58.6562618,17
Both,All causes,Intimate partner violence,2015,39.57144236,39.43921031,18
Both,All causes,"Unsafe water, sanitation, and handwashing",2015,6.433250097,6.437282067,19
Both,All causes,Tobacco,2016,1795.82432,1773.63312,1
Both,All causes,High body-mass index,2016,1344.500322,1351.826614,2
Both,All causes,Dietary risks,2016,1329.455965,1338.474071,3
Both,All causes,High systolic blood pressure,2016,1073.940403,1079.722422,4
Both,All causes,High fasting plasma glucose,2016,1070.292226,1099.055726,5
Both,All causes,Alcohol use,2016,894.6928264,890.2334383,6
Both,All causes,Child and maternal malnutrition,2016,699.2071338,701.1367344,7
Both,All causes,Occupational risks,2016,658.857358,657.9045263,8
Both,All causes,High LDL cholesterol,2016,578.0655552,580.3970841,9
Both,All causes,Drug use,2016,577.5583803,571.9336293,10
Both,All causes,Air pollution,2016,422.7763213,421.8820538,11
Both,All causes,Impaired kidney function,2016,220.8648388,219.9578065,12
Both,All causes,Low physical activity,2016,170.4977333,171.9935665,13
Both,All causes,Low bone mineral density,2016,101.1344625,100.9625777,14
Both,All causes,Childhood maltreatment,2016,82.59247852,81.52228465,15
Both,All causes,Unsafe sex,2016,76.29103771,76.14671419,16
Both,All causes,Other environmental risks,2016,59.69534113,58.6562618,17
Both,All causes,Intimate partner violence,2016,39.37471347,39.43921031,18
Both,All causes,"Unsafe water, sanitation, and handwashing",2016,6.447263263,6.437282067,19
Both,All causes,Tobacco,2017,1773.63312,1773.63312,1
Both,All causes,High body-mass index,2017,1351.826614,1351.826614,2
Both,All causes,Dietary risks,2017,1338.474071,1338.474071,3
Both,All causes,High fasting plasma glucose,2017,1099.055726,1099.055726,4
Both,All causes,High systolic blood pressure,2017,1079.722422,1079.722422,5
Both,All causes,Alcohol use,2017,890.2334383,890.2334383,6
Both,All causes,Child and maternal malnutrition,2017,701.1367344,701.1367344,7
Both,All causes,Occupational risks,2017,657.9045263,657.9045263,8
Both,All causes,High LDL cholesterol,2017,580.3970841,580.3970841,9
Both,All causes,Drug use,2017,571.9336293,571.9336293,10
Both,All causes,Air pollution,2017,421.8820538,421.8820538,11
Both,All causes,Impaired kidney function,2017,219.9578065,219.9578065,12
Both,All causes,Low physical activity,2017,171.9935665,171.9935665,13
Both,All causes,Low bone mineral density,2017,100.9625777,100.9625777,14
Both,All causes,Childhood maltreatment,2017,81.52228465,81.52228465,15
Both,All causes,Unsafe sex,2017,76.14671419,76.14671419,16
Both,All causes,Other environmental risks,2017,58.6562618,58.6562618,17
Both,All causes,Intimate partner violence,2017,39.43921031,39.43921031,18
Both,All causes,"Unsafe water, sanitation, and handwashing",2017,6.437282067,6.437282067,19
Female,All causes,Tobacco,1990,3152.9,1420.3,1
Female,All causes,High systolic blood pressure,1990,2474.2,753.7,2
Female,All causes,Dietary risks,1990,2168.7,928.8,3
Female,All causes,High body-mass index,1990,1391.5,1152.9,4
Female,All causes,High LDL cholesterol,1990,1228.6,346.9,5
Female,All causes,Child and maternal malnutrition,1990,1093.0,715.7,6
Female,All causes,High fasting plasma glucose,1990,1043.2,899.5,7
Female,All causes,Air pollution,1990,606.5,342.6,8
Female,All causes,Impaired kidney function,1990,400.1,200.9,9
Female,All causes,Occupational risks,1990,385.6,457.7,10
Female,All causes,Low physical activity,1990,341.2,130.4,11
Female,All causes,Alcohol use,1990,221.8,440.5,12
Female,All causes,Drug use,1990,220.8,335.2,13
Female,All causes,Unsafe sex,1990,204.2,115.7,14
Female,All causes,Low bone mineral density,1990,104.2,117.0,15
Female,All causes,Intimate partner violence,1990,90.0,79.0,16
Female,All causes,Childhood maltreatment,1990,90.0,94.1,17
Female,All causes,Other environmental risks,1990,88.3,42.8,18
Female,All causes,"Unsafe water, sanitation, and handwashing",1990,8.6,6.4,19
Female,All causes,Tobacco,1991,3035.1,1420.3,1
Female,All causes,High systolic blood pressure,1991,2391.9,753.7,2
Female,All causes,Dietary risks,1991,2090.0,928.8,3
Female,All causes,High body-mass index,1991,1376.2,1152.9,4
Female,All causes,High LDL cholesterol,1991,1177.6,346.9,5
Female,All causes,Child and maternal malnutrition,1991,1050.9,715.7,6
Female,All causes,High fasting plasma glucose,1991,1025.0,899.5,7
Female,All causes,Air pollution,1991,590.3,342.6,8
Female,All causes,Impaired kidney function,1991,385.3,200.9,9
Female,All causes,Occupational risks,1991,383.0,457.7,10
Female,All causes,Low physical activity,1991,329.2,130.4,11
Female,All causes,Alcohol use,1991,240.2,440.5,12
Female,All causes,Drug use,1991,223.8,335.2,13
Female,All causes,Unsafe sex,1991,196.1,115.7,14
Female,All causes,Low bone mineral density,1991,103.5,117.0,15
Female,All causes,Childhood maltreatment,1991,90.5,94.1,16
Female,All causes,Intimate partner violence,1991,90.2,79.0,17
Female,All causes,Other environmental risks,1991,86.5,42.8,18
Female,All causes,"Unsafe water, sanitation, and handwashing",1991,8.4,6.4,19
Female,All causes,Tobacco,1992,2932.8,1420.3,1
Female,All causes,High systolic blood pressure,1992,2311.9,753.7,2
Female,All causes,Dietary risks,1992,2020.9,928.8,3
Female,All causes,High body-mass index,1992,1364.5,1152.9,4
Female,All causes,High LDL cholesterol,1992,1125.8,346.9,5
Female,All causes,High fasting plasma glucose,1992,1008.4,899.5,6
Female,All causes,Child and maternal malnutrition,1992,994.3,715.7,7
Female,All causes,Air pollution,1992,576.6,342.6,8
Female,All causes,Occupational risks,1992,381.2,457.7,9
Female,All causes,Impaired kidney function,1992,371.4,200.9,10
Female,All causes,Low physical activity,1992,318.5,130.4,11
Female,All causes,Alcohol use,1992,258.0,440.5,12
Female,All causes,Drug use,1992,227.7,335.2,13
Female,All causes,Unsafe sex,1992,188.8,115.7,14
Female,All causes,Low bone mineral density,1992,102.9,117.0,15
Female,All causes,Childhood maltreatment,1992,91.0,94.1,16
Female,All causes,Intimate partner violence,1992,90.2,79.0,17
Female,All causes,Other environmental risks,1992,84.7,42.8,18
Female,All causes,"Unsafe water, sanitation, and handwashing",1992,8.0,6.4,19
Female,All causes,Tobacco,1993,2876.9,1420.3,1
Female,All causes,High systolic blood pressure,1993,2275.9,753.7,2
Female,All causes,Dietary risks,1993,1987.7,928.8,3
Female,All causes,High body-mass index,1993,1368.7,1152.9,4
Female,All causes,High LDL cholesterol,1993,1097.9,346.9,5
Female,All causes,High fasting plasma glucose,1993,1003.1,899.5,6
Female,All causes,Child and maternal malnutrition,1993,977.3,715.7,7
Female,All causes,Air pollution,1993,576.6,342.6,8
Female,All causes,Occupational risks,1993,382.1,457.7,9
Female,All causes,Impaired kidney function,1993,366.6,200.9,10
Female,All causes,Low physical activity,1993,313.2,130.4,11
Female,All causes,Alcohol use,1993,277.1,440.5,12
Female,All causes,Drug use,1993,233.2,335.2,13
Female,All causes,Unsafe sex,1993,186.6,115.7,14
Female,All causes,Low bone mineral density,1993,102.8,117.0,15
Female,All causes,Childhood maltreatment,1993,91.5,94.1,16
Female,All causes,Intimate partner violence,1993,91.2,79.0,17
Female,All causes,Other environmental risks,1993,84.0,42.8,18
Female,All causes,"Unsafe water, sanitation, and handwashing",1993,7.9,6.4,19
Female,All causes,Tobacco,1994,2743.6,1420.3,1
Female,All causes,High systolic blood pressure,1994,2145.5,753.7,2
Female,All causes,Dietary risks,1994,1876.9,928.8,3
Female,All causes,High body-mass index,1994,1334.4,1152.9,4
Female,All causes,High LDL cholesterol,1994,1016.3,346.9,5
Female,All causes,High fasting plasma glucose,1994,967.3,899.5,6
Female,All causes,Child and maternal malnutrition,1994,963.1,715.7,7
Female,All causes,Air pollution,1994,554.4,342.6,8
Female,All causes,Occupational risks,1994,378.3,457.7,9
Female,All causes,Impaired kidney function,1994,347.8,200.9,10
Female,All causes,Low physical activity,1994,294.8,130.4,11
Female,All causes,Alcohol use,1994,294.3,440.5,12
Female,All causes,Drug use,1994,236.5,335.2,13
Female,All causes,Unsafe sex,1994,178.0,115.7,14
Female,All causes,Low bone mineral density,1994,102.0,117.0,15
Female,All causes,Childhood maltreatment,1994,91.8,94.1,16
Female,All causes,Intimate partner violence,1994,90.6,79.0,17
Female,All causes,Other environmental risks,1994,80.8,42.8,18
Female,All causes,"Unsafe water, sanitation, and handwashing",1994,7.7,6.4,19
Female,All causes,Tobacco,1995,2697.6,1420.3,1
Female,All causes,High systolic blood pressure,1995,2105.7,753.7,2
Female,All causes,Dietary risks,1995,1851.1,928.8,3
Female,All causes,High body-mass index,1995,1341.6,1152.9,4
Female,All causes,High LDL cholesterol,1995,984.9,346.9,5
Female,All causes,High fasting plasma glucose,1995,964.7,899.5,6
Female,All causes,Child and maternal malnutrition,1995,956.4,715.7,7
Female,All causes,Air pollution,1995,554.0,342.6,8
Female,All causes,Occupational risks,1995,380.0,457.7,9
Female,All causes,Impaired kidney function,1995,343.2,200.9,10
Female,All causes,Alcohol use,1995,312.7,440.5,11
Female,All causes,Low physical activity,1995,289.9,130.4,12
Female,All causes,Drug use,1995,243.1,335.2,13
Female,All causes,Unsafe sex,1995,176.8,115.7,14
Female,All causes,Low bone mineral density,1995,102.4,117.0,15
Female,All causes,Childhood maltreatment,1995,92.0,94.1,16
Female,All causes,Intimate partner violence,1995,89.6,79.0,17
Female,All causes,Other environmental risks,1995,80.0,42.8,18
Female,All causes,"Unsafe water, sanitation, and handwashing",1995,7.7,6.4,19
Female,All causes,Tobacco,1996,2599.4,1420.3,1
Female,All causes,High systolic blood pressure,1996,2005.9,753.7,2
Female,All causes,Dietary risks,1996,1774.9,928.8,3
Female,All causes,High body-mass index,1996,1324.5,1152.9,4
Female,All causes,Child and maternal malnutrition,1996,964.2,715.7,5
Female,All causes,High fasting plasma glucose,1996,949.2,899.5,6
Female,All causes,High LDL cholesterol,1996,925.3,346.9,7
Female,All causes,Air pollution,1996,540.7,342.6,8
Female,All causes,Occupational risks,1996,382.8,457.7,9
Female,All causes,Impaired kidney function,1996,330.8,200.9,10
Female,All causes,Alcohol use,1996,326.1,440.5,11
Female,All causes,Low physical activity,1996,277.0,130.4,12
Female,All causes,Drug use,1996,248.9,335.2,13
Female,All causes,Unsafe sex,1996,167.5,115.7,14
Female,All causes,Low bone mineral density,1996,102.4,117.0,15
Female,All causes,Childhood maltreatment,1996,92.2,94.1,16
Female,All causes,Intimate partner violence,1996,87.6,79.0,17
